nh,year,villid,thanaid,agehead,sexhead,educhead,famsize,hhland,hhasset,expfd,expnfd,exptot,dmmfd,dfmfd,weight,vaccess,pcirr,rice,wheat,milk,potato,egg,oil,lexptot,lnland,progvillm,progvillf
44061,1,4,4,41,1,0,5,63,77615.375,2861.5508,736.22949,3597.7803,0,1,.69651741,1,.62142855,8.7968597,8.7968597,9.4735422,5.9526725,1.8608743,43.307621,8.1883507,.48858002,0,1
44071,1,4,4,38,1,0,4,10,83651.367,3629.72,1432.3655,5062.0854,0,1,.69651741,1,.62142855,8.7968597,8.7968597,9.4735422,5.9526725,1.8608743,43.307621,8.5297318,.095310181,0,1
44091,1,4,4,35,1,0,5,10,22614.697,2033.8341,451.34656,2485.1807,0,1,.69651741,1,.62142855,8.7968597,8.7968597,9.4735422,5.9526725,1.8608743,43.307621,7.8185029,.095310181,0,1
44101,1,4,4,45,1,0,6,203,167350.11,4488.6543,1266.5225,5755.1768,0,1,.69651741,1,.62142855,8.7968597,8.7968597,9.4735422,5.9526725,1.8608743,43.307621,8.6580286,1.1085626,0,1
51014,1,1,5,28,1,0,2,4,11043.443,4345.6489,703.74902,5049.3979,0,0,1.037037,0,.5,9.4735422,6.7668157,10.150224,6.4105711,2.0300446,37.217487,8.5272226,.039220713,1,1
51015,1,1,5,45,1,14,7,683,1005887.1,6165.1489,2883.6304,9048.7793,0,0,2.386831,0,.5,9.4735422,6.7668157,10.150224,6.4105711,2.0300446,37.217487,9.1104956,2.0579624,1,1
51024,1,1,5,51,1,0,7,2,11977.263,2623.9778,566.67261,3190.6504,0,0,1.037037,0,.5,9.4735422,6.7668157,10.150224,6.4105711,2.0300446,37.217487,8.0682936,.019802628,1,1
51025,1,1,5,55,1,14,4,500,482325.06,14578.428,5607.1523,20185.58,0,0,2.386831,0,.5,9.4735422,6.7668157,10.150224,6.4105711,2.0300446,37.217487,9.9127731,1.7917595,1,1
51044,1,1,5,28,1,3,3,150,311476.5,8969.1885,1594.7129,10563.901,0,0,1.037037,0,.5,9.4735422,6.7668157,10.150224,6.4105711,2.0300446,37.217487,9.2652922,.91629076,1,1
51054,1,1,5,75,0,4,5,15,36055,3213.4253,805.92773,4019.353,0,1,1.037037,0,.5,9.4735422,6.7668157,10.150224,6.4105711,2.0300446,37.217487,8.2991247,.13976194,1,1
51071,1,1,5,88,1,0,4,150,211530,4855.8667,552.84912,5408.7158,0,1,.63786006,0,.5,9.4735422,6.7668157,10.150224,6.4105711,2.0300446,37.217487,8.595952,.91629076,1,1
51081,1,1,5,35,1,1,6,165,174300,5652.0957,2676.2754,8328.3711,0,1,.63786006,0,.5,9.4735422,6.7668157,10.150224,6.4105711,2.0300446,37.217487,9.0275431,.97455966,1,1
51101,1,1,5,38,1,2,7,80,90000,4485.0454,572.2793,5057.3247,1,1,.63786006,0,.5,9.4735422,6.7668157,10.150224,6.4105711,2.0300446,37.217487,8.5287905,.58778667,1,1
51111,1,1,5,50,1,0,6,10,27900,2403.1216,415.03149,2818.1531,0,1,.63786006,0,.5,9.4735422,6.7668157,10.150224,6.4105711,2.0300446,37.217487,7.9441919,.095310181,1,1
52024,1,2,5,40,1,0,4,2,17700,3920.0164,965.96265,4885.979,0,1,1.2743363,0,.30000001,15.225335,8.1201782,10.826905,10.302704,2.0300446,40.600895,8.4943295,.019802628,1,1
52031,1,2,5,55,0,0,4,3,15150,6113.8179,813.20215,6927.02,0,1,.72271383,0,.30000001,15.225335,8.1201782,10.826905,10.302704,2.0300446,40.600895,8.8433294,.029558802,1,1
52041,1,2,5,47,1,9,7,140,422800,4628.8882,1381.3975,6010.2856,0,1,.72271383,0,.30000001,15.225335,8.1201782,10.826905,10.302704,2.0300446,40.600895,8.7013941,.87546873,1,1
52054,1,2,5,65,1,10,4,56,174600,4945.8652,2097.7129,7043.5781,1,1,1.2743363,0,.30000001,15.225335,8.1201782,10.826905,10.302704,2.0300446,40.600895,8.860014,.44468582,1,1
52071,1,2,5,65,0,3,14,132,488150,5287.8799,11452.835,16740.715,0,1,.72271383,0,.30000001,15.225335,8.1201782,10.826905,10.302704,2.0300446,40.600895,9.7256584,.84156716,1,1
52091,1,2,5,41,1,10,6,50,77950,4272.3418,2734.1318,7006.4736,1,1,.72271383,0,.30000001,15.225335,8.1201782,10.826905,10.302704,2.0300446,40.600895,8.8547325,.4054651,1,1
52101,1,2,5,56,1,10,6,8,29750,6008.0303,1259.1914,7267.2217,1,1,.72271383,0,.30000001,15.225335,8.1201782,10.826905,10.302704,2.0300446,40.600895,8.8912668,.07696104,1,1
53015,1,3,5,40,1,2,5,776,580910.88,4390.3101,794.42383,5184.7339,0,0,.3508772,1,.050000001,15.450896,6.7668157,10.826905,10.455337,2.3683856,43.307621,8.5536671,2.1701958,0,1
53024,1,3,5,35,1,0,3,10,38449.047,6509.6768,2208.2373,8717.9141,0,0,.63157892,1,.050000001,15.450896,6.7668157,10.826905,10.455337,2.3683856,43.307621,9.0732498,.095310181,0,1
53034,1,3,5,35,1,1,5,55,49100,3603.1938,1220.7334,4823.9272,0,1,.63157892,1,.050000001,15.450896,6.7668157,10.826905,10.455337,2.3683856,43.307621,8.4815512,.43825492,0,1
53045,1,3,5,71,1,1,4,269,433448.38,3668.2908,1099.9456,4768.2363,0,1,.3508772,1,.050000001,15.450896,6.7668157,10.826905,10.455337,2.3683856,43.307621,8.4699411,1.3056265,0,1
53054,1,3,5,55,1,0,9,138,145100,2156.6592,410.52026,2567.1794,0,1,.63157892,1,.050000001,15.450896,6.7668157,10.826905,10.455337,2.3683856,43.307621,7.8509526,.86710048,0,1
53091,1,3,5,40,1,0,6,45,63700,3501.1504,784.95068,4286.1011,0,1,1.3157895,1,.050000001,15.450896,6.7668157,10.826905,10.455337,2.3683856,43.307621,8.3633661,.37156355,0,1
53101,1,3,5,85,1,4,8,60,110400,4557.7886,1616,6173.7886,0,1,1.3157895,1,.050000001,15.450896,6.7668157,10.826905,10.455337,2.3683856,43.307621,8.7282295,.47000363,0,1
53111,1,3,5,48,1,0,6,65,73600,2029.1425,534.57849,2563.7209,0,1,1.3157895,1,.050000001,15.450896,6.7668157,10.826905,10.455337,2.3683856,43.307621,7.8496051,.50077528,0,1
61014,1,1,6,70,0,0,2,7,12060,3899.0391,422.92578,4321.9648,0,1,1.2307693,1,.60000002,10.150224,9.4735422,16.240356,6.8684692,2.5375559,37.894169,8.3716965,.067658648,1,1
61015,1,1,6,70,1,0,3,126,178102.59,2894.3926,349.6189,3244.0115,0,0,1.1794871,1,.60000002,10.150224,9.4735422,16.240356,6.8684692,2.5375559,37.894169,8.0848742,.81536484,1,1
61025,1,1,6,35,0,0,4,162,236161.86,4219.1094,389.0918,4608.2012,0,0,1.1794871,1,.60000002,10.150224,9.4735422,16.240356,6.8684692,2.5375559,37.894169,8.4358101,.96317434,1,1
61031,1,1,6,40,1,0,8,7.5,26550,1511.3683,225.84241,1737.2107,0,1,.85897434,1,.60000002,10.150224,9.4735422,16.240356,6.8684692,2.5375559,37.894169,7.4606113,.072320662,1,1
61034,1,1,6,45,1,0,9,66.5,122547.02,2368.686,548.86426,2917.5503,0,0,1.2307693,1,.60000002,10.150224,9.4735422,16.240356,6.8684692,2.5375559,37.894169,7.9788423,.50982511,1,1
61044,1,1,6,40,1,0,6,4,32345.379,2341.3181,777.05615,3118.3743,0,0,1.2307693,1,.60000002,10.150224,9.4735422,16.240356,6.8684692,2.5375559,37.894169,8.0453873,.039220713,1,1
61045,1,1,6,60,1,0,8,99,160373.53,2110.5698,257.98486,2368.5547,0,0,1.1794871,1,.60000002,10.150224,9.4735422,16.240356,6.8684692,2.5375559,37.894169,7.7704573,.68813461,1,1
61051,1,1,6,60,1,8,11,195,277720,3396.9414,513.66284,3910.6042,1,0,.85897434,1,.60000002,10.150224,9.4735422,16.240356,6.8684692,2.5375559,37.894169,8.2717028,1.0818052,1,1
61101,1,1,6,50,1,0,6,99,57400,2067.9387,254.88354,2322.8223,0,1,.85897434,1,.60000002,10.150224,9.4735422,16.240356,6.8684692,2.5375559,37.894169,7.7509685,.68813461,1,1
61121,1,1,6,60,1,0,8,39,77550,3116.1187,475.36865,3591.4873,0,1,.85897434,1,.60000002,10.150224,9.4735422,16.240356,6.8684692,2.5375559,37.894169,8.1865997,.32930374,1,1
62025,1,2,6,65,1,5,5,215,738300,5779.4019,28691.297,34470.699,1,0,.5175038,1,.64999998,9.9246626,8.1201782,16.240356,6.715836,2.7067263,37.894169,10.447894,1.1474024,1,1
62034,1,2,6,30,1,0,3,3,22364.326,3741.1467,418.41479,4159.5615,0,0,1.2785388,1,.64999998,9.9246626,8.1201782,16.240356,6.715836,2.7067263,37.894169,8.3334055,.029558802,1,1
62041,1,2,6,40,1,0,4,4,24970,4752.3345,473.67725,5226.0117,0,1,1.0045662,1,.64999998,9.9246626,8.1201782,16.240356,6.715836,2.7067263,37.894169,8.561595,.039220713,1,1
62044,1,2,6,25,1,0,4,3,18100,4662.3359,971.03809,5633.374,0,1,1.2785388,1,.64999998,9.9246626,8.1201782,16.240356,6.715836,2.7067263,37.894169,8.6366415,.029558802,1,1
62051,1,2,6,25,1,0,4,2,2842.0627,2673.5688,321.42383,2994.9927,0,0,1.0045662,1,.64999998,9.9246626,8.1201782,16.240356,6.715836,2.7067263,37.894169,8.0050306,.019802628,1,1
62061,1,2,6,60,1,8,6,45,84500,4599.1787,1342.0854,5941.2642,0,1,1.0045662,1,.64999998,9.9246626,8.1201782,16.240356,6.715836,2.7067263,37.894169,8.6898451,.37156355,1,1
62071,1,2,6,45,1,4,4,3,20600,5452.7002,1336.4458,6789.146,0,1,1.0045662,1,.64999998,9.9246626,8.1201782,16.240356,6.715836,2.7067263,37.894169,8.8232279,.029558802,1,1
62091,1,2,6,40,1,0,7,5,35000,3846.6445,757.8833,4604.5278,0,1,1.0045662,1,.64999998,9.9246626,8.1201782,16.240356,6.715836,2.7067263,37.894169,8.4350128,.048790164,1,1
62101,1,2,6,30,1,3,5,1,4450,4366.4907,1023.1426,5389.6333,0,1,1.0045662,1,.64999998,9.9246626,8.1201782,16.240356,6.715836,2.7067263,37.894169,8.5924177,.0099503305,1,1
62111,1,2,6,45,1,6,6,4,27600,4642.938,1057.8789,5700.8169,0,1,1.0045662,1,.64999998,9.9246626,8.1201782,16.240356,6.715836,2.7067263,37.894169,8.6485405,.039220713,1,1
63015,1,3,6,81,1,2,5,74,341250.53,4773.041,669.91504,5442.9561,0,0,.63018239,1,.69999999,13.08251,8.1201782,13.533631,8.8526936,2.5375559,33.834076,8.6022615,.5538851,0,1
63021,1,3,6,55,1,0,5,.5,4200,2389.4978,355.93457,2745.4324,0,1,.43946931,1,.69999999,13.08251,8.1201782,13.533631,8.8526936,2.5375559,33.834076,7.9180579,.0049875416,0,1
63025,1,3,6,46,1,0,9,97,236838.55,5620.0654,1304.4922,6924.5576,0,0,.63018239,1,.69999999,13.08251,8.1201782,13.533631,8.8526936,2.5375559,33.834076,8.8429737,.67803353,0,1
63034,1,3,6,55,1,1,9,8.5,189700,2969.8801,451.8728,3421.7529,0,1,2.5671642,1,.69999999,13.08251,8.1201782,13.533631,8.8526936,2.5375559,33.834076,8.1382008,.081579991,0,1
63041,1,3,6,49,1,0,10,1,122350,4177.0195,359.31836,4536.3379,0,1,.43946931,1,.69999999,13.08251,8.1201782,13.533631,8.8526936,2.5375559,33.834076,8.4200954,.0099503305,0,1
63044,1,3,6,40,1,0,8,7,109595.35,2176.2078,239.37622,2415.584,0,0,2.5671642,1,.69999999,13.08251,8.1201782,13.533631,8.8526936,2.5375559,33.834076,7.7901101,.067658648,0,1
63045,1,3,6,55,1,1,9,65,587697.94,2834.8447,1105.2463,3940.0911,0,0,.63018239,1,.69999999,13.08251,8.1201782,13.533631,8.8526936,2.5375559,33.834076,8.279213,.50077528,0,1
63051,1,3,6,57,1,8,3,4,74750,6728.0195,877.42969,7605.4492,0,1,.43946931,1,.69999999,13.08251,8.1201782,13.533631,8.8526936,2.5375559,33.834076,8.9367514,.039220713,0,1
63054,1,3,6,50,1,3,6,10,212714.84,3849.4158,1960.1208,5809.5366,0,0,2.5671642,1,.69999999,13.08251,8.1201782,13.533631,8.8526936,2.5375559,33.834076,8.667428,.095310181,0,1
63091,1,3,6,40,1,5,4,1,15900,3886.8589,279.13086,4165.9897,0,1,.43946931,1,.69999999,13.08251,8.1201782,13.533631,8.8526936,2.5375559,33.834076,8.3349495,.0099503305,0,1
63101,1,3,6,45,1,0,8,2,24950,2001.2856,262.21411,2263.4998,0,1,.43946931,1,.69999999,13.08251,8.1201782,13.533631,8.8526936,2.5375559,33.834076,7.7251091,.019802628,0,1
63111,1,3,6,55,1,0,5,5,10700,1791.8528,378.94165,2170.7944,0,1,.43946931,1,.69999999,13.08251,8.1201782,13.533631,8.8526936,2.5375559,33.834076,7.6833091,.048790164,0,1
71021,1,1,7,70,1,0,7,1,23925,2637.5115,578.07935,3215.5908,0,1,.63249999,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,2.0300446,40.600895,8.0760775,.0099503305,0,1
71031,1,1,7,75,1,0,12,13,48150,2491.0903,758.44727,3249.5376,0,1,.63249999,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,2.0300446,40.600895,8.0865755,.12221763,0,1
71035,1,1,7,53,1,12,6,237,442333.19,6556.1421,3462.9185,10019.061,0,0,1.3800001,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,2.0300446,40.600895,9.2123442,1.2149128,0,1
71041,1,1,7,37,1,0,6,1,18150,3001.3083,589.84058,3591.1489,0,1,.63249999,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,2.0300446,40.600895,8.1865063,.0099503305,0,1
71054,1,1,7,60,1,0,5,20,158066.03,4275.5444,1898.498,6174.0425,0,0,1.6675,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,2.0300446,40.600895,8.7282715,.18232156,0,1
71071,1,1,7,70,1,5,5,6,27725,3086.7507,575.1792,3661.9299,0,1,.63249999,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,2.0300446,40.600895,8.2060184,.058268908,0,1
71091,1,1,7,66,0,5,9,57,334630,3822.198,1288.4016,5110.5996,0,1,.63249999,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,2.0300446,40.600895,8.5392675,.45107561,0,1
71101,1,1,7,45,0,3,1,1,3375,6958.9932,6949.5195,13908.513,0,1,.63249999,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,2.0300446,40.600895,9.540328,.0099503305,0,1
71111,1,1,7,45,1,9,5,6,31740,4050.8865,1136.825,5187.7114,0,1,.63249999,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,2.0300446,40.600895,8.5542402,.058268908,0,1
71141,1,1,7,35,1,1,4,3,8500,3736.6355,553.18726,4289.8228,0,1,.63249999,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,2.0300446,40.600895,8.364234,.029558802,0,1
72014,1,2,7,55,1,8,8,24,789755.06,7056.9429,8566.7891,15623.731,0,0,2.2424998,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,1.6917039,43.307621,9.6566105,.21511137,0,1
72015,1,2,7,65,1,7,6,198,1733076.1,6070.2847,1374.791,7445.0757,0,0,.99666661,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,1.6917039,43.307621,8.9154425,1.0919234,0,1
72021,1,2,7,28,1,0,3,1,947.35419,3867.0095,1604.863,5471.8726,0,0,.4682143,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,1.6917039,43.307621,8.6075592,.0099503305,0,1
72024,1,2,7,45,0,0,5,1.5,5481.5,2616.3215,665.98999,3282.3115,0,1,2.2424998,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,1.6917039,43.307621,8.0966082,.014888613,0,1
72035,1,2,7,60,1,6,9,77,114680,4626.0957,1455.6172,6081.7129,0,1,.99666661,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,1.6917039,43.307621,8.7132063,.57097954,0,1
72061,1,2,7,42,1,0,6,2,7500,6440.6548,4116.479,10557.134,0,1,.4682143,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,1.6917039,43.307621,9.2646523,.019802628,0,1
72071,1,2,7,42,1,0,6,1,26850,5792.394,3773.6274,9566.0215,0,1,.4682143,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,1.6917039,43.307621,9.1660776,.0099503305,0,1
72081,1,2,7,45,0,0,4,27,168090,3067.7358,694.44434,3762.1802,0,1,.4682143,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,1.6917039,43.307621,8.2330198,.23901691,0,1
72091,1,2,7,38,1,0,7,21,94825,4126.2109,2686.3286,6812.5396,0,1,.4682143,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,1.6917039,43.307621,8.8266668,.19062036,0,1
72121,1,2,7,80,1,0,5,4,29450,3239.9512,881.58057,4121.5317,0,1,.4682143,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,1.6917039,43.307621,8.3242226,.039220713,0,1
72131,1,2,7,35,1,0,4,8,21830,3471.3765,844.83691,4316.2134,0,1,.4682143,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,1.6917039,43.307621,8.3703651,.07696104,0,1
72141,1,2,7,45,1,0,2,1,7800,9353.0928,3857.085,13210.178,0,1,.4682143,1,.89999998,10.826905,8.7968597,9.4735422,7.3263669,1.6917039,43.307621,9.4888182,.0099503305,0,1
73021,1,3,7,39,1,1,6,1,1201.1097,2725.2222,628.63721,3353.8594,0,0,.69665462,1,.94999999,9.3607616,6.7668157,8.1201782,6.3342547,1.6917039,43.307621,8.118165,.0099503305,1,1
73031,1,3,7,68,1,0,6,1,2185,2765.823,386.04712,3151.8701,1,1,.69665462,1,.94999999,9.3607616,6.7668157,8.1201782,6.3342547,1.6917039,43.307621,8.0560684,.0099503305,1,1
73044,1,3,7,35,1,0,5,3,10710,2748.4099,2403.9788,5152.3887,0,1,1.4314346,1,.94999999,9.3607616,6.7668157,8.1201782,6.3342547,1.6917039,43.307621,8.54741,.029558802,1,1
73045,1,3,7,42,1,8,7,360,479016.09,5076.2715,1379.4644,6455.7358,0,0,1.5527427,1,.94999999,9.3607616,6.7668157,8.1201782,6.3342547,1.6917039,43.307621,8.7728796,1.5260563,1,1
73051,1,3,7,42,1,0,5,3,13430,4007.0376,863.4458,4870.4834,0,1,.69665462,1,.94999999,9.3607616,6.7668157,8.1201782,6.3342547,1.6917039,43.307621,8.4911537,.029558802,1,1
73064,1,3,7,56,0,0,5,48,69089.188,3703.3428,954.79736,4658.1401,0,0,1.4314346,1,.94999999,9.3607616,6.7668157,8.1201782,6.3342547,1.6917039,43.307621,8.4465866,.3920421,1,1
73091,1,3,7,40,1,0,2,1,1280,5255.1089,1049.5332,6304.6421,0,1,.69665462,1,.94999999,9.3607616,6.7668157,8.1201782,6.3342547,1.6917039,43.307621,8.7491999,.0099503305,1,1
73111,1,3,7,52,1,0,6,5,16050,3182.4333,834.57397,4017.0073,0,1,.69665462,1,.94999999,9.3607616,6.7668157,8.1201782,6.3342547,1.6917039,43.307621,8.2985411,.048790164,1,1
73121,1,3,7,75,1,0,6,4,7700,3623.4041,940.58716,4563.9912,0,1,.69665462,1,.94999999,9.3607616,6.7668157,8.1201782,6.3342547,1.6917039,43.307621,8.4261723,.039220713,1,1
73131,1,3,7,30,1,0,4,1,250,2771.3494,803.55933,3574.9087,0,1,.69665462,1,.94999999,9.3607616,6.7668157,8.1201782,6.3342547,1.6917039,43.307621,8.1819744,.0099503305,1,1
73141,1,3,7,66,1,6,5,211,340018.97,4778.9956,1072.5405,5851.5361,0,0,.69665462,1,.94999999,9.3607616,6.7668157,8.1201782,6.3342547,1.6917039,43.307621,8.6746302,1.1346227,1,1
74014,1,4,7,27,1,10,2,1,17356.883,6041.4131,2503.7217,8545.1348,0,0,2.02,1,.88318181,9.2479811,6.7668157,9.4735422,6.2579384,1.6917039,40.600895,9.0532341,.0099503305,0,1
74024,1,4,7,28,1,5,4,30,95412.094,4366.626,915.21191,5281.8379,0,0,2.02,1,.88318181,9.2479811,6.7668157,9.4735422,6.2579384,1.6917039,40.600895,8.5722189,.26236427,0,1
74025,1,4,7,35,1,12,2,418,399478.94,7534.1724,2969.9556,10504.128,0,0,.98000002,1,.88318181,9.2479811,6.7668157,9.4735422,6.2579384,1.6917039,40.600895,9.2596188,1.6448051,0,1
74034,1,4,7,52,1,8,8,22,60170.527,4331.7769,1220.1416,5551.9185,0,0,2.02,1,.88318181,9.2479811,6.7668157,9.4735422,6.2579384,1.6917039,40.600895,8.6220789,.19885086,0,1
74044,1,4,7,35,1,4,5,10,58431.453,3725.5381,1108.4043,4833.9424,0,0,2.02,1,.88318181,9.2479811,6.7668157,9.4735422,6.2579384,1.6917039,40.600895,8.4836245,.095310181,0,1
74054,1,4,7,52,1,8,3,10,27405.604,3949.1135,1143.592,5092.7056,0,1,2.02,1,.88318181,9.2479811,6.7668157,9.4735422,6.2579384,1.6917039,40.600895,8.5357609,.095310181,0,1
74081,1,4,7,50,1,5,3,18,71186.898,6292.2363,6732.9805,13025.217,0,1,.5,1,.88318181,9.2479811,6.7668157,9.4735422,6.2579384,1.6917039,40.600895,9.474719,.16551444,0,1
81011,1,1,8,58,1,3,4,7.5100002,17640,2089.2544,839.08496,2928.3394,0,0,.8691206,1,.97000003,13.984752,8.1201782,9.4735422,9.4632235,2.0300446,37.894169,7.982532,.072413683,1,1
81015,1,1,8,33,1,0,6,66.25,48520,1834.7092,285.33398,2120.0432,0,1,1.7995909,1,.97000003,13.984752,8.1201782,9.4735422,9.4632235,2.0300446,37.894169,7.6596632,.50832248,1,1
81021,1,1,8,62,1,6,7,1,13570,3644.2202,6737.8149,10382.035,1,0,.8691206,1,.97000003,13.984752,8.1201782,9.4735422,9.4632235,2.0300446,37.894169,9.2479286,.0099503305,1,1
81034,1,1,8,43,1,3,3,1,1150,3872.4229,4772.8604,8645.2832,1,0,.83435583,1,.97000003,13.984752,8.1201782,9.4735422,9.4632235,2.0300446,37.894169,9.0648851,.0099503305,1,1
81035,1,1,8,40,1,9,3,290,304334.16,6810.123,2043.5781,8853.7012,0,0,1.7995909,1,.97000003,13.984752,8.1201782,9.4735422,9.4632235,2.0300446,37.894169,9.0887041,1.3609766,1,1
81041,1,1,8,42,1,4,5,10,17660,3686.8318,399.24194,4086.0737,0,0,.8691206,1,.97000003,13.984752,8.1201782,9.4735422,9.4632235,2.0300446,37.894169,8.3155842,.095310181,1,1
81044,1,1,8,52,1,1,8,160,146197.03,2187.7114,431.80737,2619.5188,0,0,.83435583,1,.97000003,13.984752,8.1201782,9.4735422,9.4632235,2.0300446,37.894169,7.8711276,.95551145,1,1
81054,1,1,8,38,1,0,5,25,33556.637,2353.2278,387.06201,2740.2898,0,0,.83435583,1,.97000003,13.984752,8.1201782,9.4735422,9.4632235,2.0300446,37.894169,7.9161839,.22314355,1,1
81071,1,1,8,36,1,0,5,5.625,10250,4043.5784,462.17358,4505.752,1,1,.8691206,1,.97000003,13.984752,8.1201782,9.4735422,9.4632235,2.0300446,37.894169,8.413332,.054724898,1,1
81081,1,1,8,42,1,0,6,45,52660,3010.4436,500.74438,3511.188,1,1,.8691206,1,.97000003,13.984752,8.1201782,9.4735422,9.4632235,2.0300446,37.894169,8.1639948,.37156355,1,1
82024,1,2,8,38,1,2,5,1,3330,2543.24,778.18359,3321.4236,0,1,1.8681319,1,.99000001,13.533631,8.1201782,10.826905,9.157959,2.0300446,37.894169,8.1084499,.0099503305,1,1
82025,1,2,8,46,1,12,6,250,238950,3377.9944,1855.2351,5233.2295,1,1,.73260069,1,.99000001,13.533631,8.1201782,10.826905,9.157959,2.0300446,37.894169,8.5629749,1.2527629,1,1
82035,1,2,8,41,1,0,7,73.5,124600,2134.447,1054.6563,3189.1033,1,1,.73260069,1,.99000001,13.533631,8.1201782,10.826905,9.157959,2.0300446,37.894169,8.0678082,.55100739,1,1
82041,1,2,8,52,1,0,3,125,200475,3269.7253,2029.3679,5299.0933,1,1,.70512819,1,.99000001,13.533631,8.1201782,10.826905,9.157959,2.0300446,37.894169,8.5754795,.81093019,1,1
82061,1,2,8,32,1,0,3,6,25660,2602.0662,607.8855,3209.9517,1,0,.70512819,1,.99000001,13.533631,8.1201782,10.826905,9.157959,2.0300446,37.894169,8.0743227,.058268908,1,1
82071,1,2,8,39,1,0,6,59,92680,4031.2178,739.83838,4771.0562,1,1,.70512819,1,.99000001,13.533631,8.1201782,10.826905,9.157959,2.0300446,37.894169,8.4705324,.46373403,1,1
82081,1,2,8,57,0,0,1,73.75,103150,3128.9756,1400.731,4529.7065,0,1,.70512819,1,.99000001,13.533631,8.1201782,10.826905,9.157959,2.0300446,37.894169,8.4186335,.55244732,1,1
82091,1,2,8,40,1,0,5,1,3040,2510.7593,420.21924,2930.9785,0,1,.70512819,1,.99000001,13.533631,8.1201782,10.826905,9.157959,2.0300446,37.894169,7.9834328,.0099503305,1,1
82101,1,2,8,34,1,0,5,130,327730,3178.2378,1472.459,4650.6968,1,1,.70512819,1,.99000001,13.533631,8.1201782,10.826905,9.157959,2.0300446,37.894169,8.4449873,.83290911,1,1
82111,1,2,8,52,1,0,5,32.5,67240,2205.9819,1079.3071,3285.2891,1,1,.70512819,1,.99000001,13.533631,8.1201782,10.826905,9.157959,2.0300446,37.894169,8.0975142,.28141245,1,1
83011,1,3,8,58,1,0,4,1,9050,4410.6104,656.71924,5067.3296,1,1,.70972884,1,.98000002,13.30807,7.4434972,10.826905,9.0053253,2.0300446,37.894169,8.5307665,.0099503305,1,1
83025,1,3,8,27,0,0,3,102,62911.086,1897.415,568.4126,2465.8276,0,0,1.307815,1,.98000002,13.30807,7.4434972,10.826905,9.0053253,2.0300446,37.894169,7.810688,.70309752,1,1
83034,1,3,8,40,1,0,4,8,6075,2319.6643,458.4519,2778.1162,0,1,1.5119617,1,.98000002,13.30807,7.4434972,10.826905,9.0053253,2.0300446,37.894169,7.9298882,.07696104,1,1
83041,1,3,8,54,1,0,4,7,21370,3159.4263,839.93091,3999.3572,0,1,.70972884,1,.98000002,13.30807,7.4434972,10.826905,9.0053253,2.0300446,37.894169,8.2941389,.067658648,1,1
83045,1,3,8,51,1,2,9,204,243828.67,2383.7236,837.95728,3221.6809,0,0,1.307815,1,.98000002,13.30807,7.4434972,10.826905,9.0053253,2.0300446,37.894169,8.0779686,1.1118575,1,1
83071,1,3,8,57,1,0,6,24,37175,2782.0635,1670.2754,4452.3389,0,1,.70972884,1,.98000002,13.30807,7.4434972,10.826905,9.0053253,2.0300446,37.894169,8.4014091,.21511137,1,1
83091,1,3,8,42,1,0,9,5,50520,2030.9469,633.07312,2664.02,1,0,.70972884,1,.98000002,13.30807,7.4434972,10.826905,9.0053253,2.0300446,37.894169,7.8879666,.048790164,1,1
83111,1,3,8,49,1,0,3,5.0099998,5006,2868.2275,954.12085,3822.3484,1,1,.70972884,1,.98000002,13.30807,7.4434972,10.826905,9.0053253,2.0300446,37.894169,8.2488823,.048885394,1,1
83121,1,3,8,44,1,5,6,1,24780,2790.6348,832.31836,3622.9531,1,1,.70972884,1,.98000002,13.30807,7.4434972,10.826905,9.0053253,2.0300446,37.894169,8.1953211,.0099503305,1,1
91012,1,1,9,55,1,6,12,49,77600,2735.8799,939.85425,3675.7341,1,0,.82251078,1,.89999998,10.826905,7.4434972,6.7668157,7.3263669,1.6917039,37.894169,8.2097797,.39877611,1,1
91022,1,1,9,65,1,0,3,81,194540,3734.3799,5018.7217,8753.1016,1,1,.82251078,1,.89999998,10.826905,7.4434972,6.7668157,7.3263669,1.6917039,37.894169,9.0772772,.59332687,1,1
